iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
MNG,2015,7145.278874,1082970.821
MOZ,2015,181386.8424,67824671.48
MSR,2015,0.147481392,95.36780151
MTQ,2015,31.572052,14501.18079
MWI,2015,10785.17999,4658403.307
MYS,2015,454345.0341,254933473.3
MYT,2015,18.08987841,7983.936074
NAM,2015,0.220395596,71.6472359
NCL,2015,486.1010029,198826.6673
NGA,2015,40927.54611,21636571.51
NIC,2015,35523.97517,19612673.15
NLD,2015,894.1996832,407932.792
NOR,2015,36638.88559,9385381.707
NPL,2015,579.3662048,292439.5503
NZL,2015,64003.26988,42955837.57
PAK,2015,2.41608826,839.9540576
PAN,2015,10553.67686,5941591.841
PER,2015,166499.9409,106518478.2
PHL,2015,65895.64634,37788074.57
PNG,2015,180806.5671,126750418.7
POL,2015,42742.66673,17008256.48
PRI,2015,722.2241255,326688.0162
PRK,2015,10852.58417,3104719.664
PRT,2015,46097.02544,17319784.39
PRY,2015,279375.4363,63711737.6
PSE,2015,0.130280411,30.56318096
REU,2015,8.562228997,2825.768567
ROU,2015,10906.34985,5398895.64
RUS,2015,2332111.358,460494979.8
RWA,2015,2216.721228,1557986.133
SDN,2015,8.055737398,2216.06545
SEN,2015,293.4962398,70796.2393
SGP,2015,154.9748025,76109.32218
SLB,2015,14970.04616,11764360.09
SLE,2015,232761.3536,109493726.3
SLV,2015,2388.834197,1055704.064
SMR,2015,0.167272796,46.34540362
SOM,2015,65.91837288,11232.7172
SRB,2015,2815.440175,1364675.179
SSD,2015,2459.852673,917019.0037
SUR,2015,11921.19553,8877603.258
SVK,2015,5282.688761,2709448.521
SVN,2015,1024.527525,579963.7578
SWE,2015,216031.2398,55718827.16
SWZ,2015,3215.781354,1586527.392
SYR,2015,2393.171169,566339.07
TCA,2015,21.25021906,5812.487885
TCD,2015,2591.368461,720754.7233
TGO,2015,940.2958102,450718.9694
THA,2015,120807.656,69383464.55
TLS,2015,862.9100053,407768.7845
TTO,2015,668.193641,377745.1656
TUN,2015,1880.022717,586908.6029
TUR,2015,27735.28448,8100256.687
TWN,2015,942.6410426,425765.2685
TZA,2015,111961.2955,38609613.18
UGA,2015,54021.49584,23693401.78
UKR,2015,48913.806,19618780.35
URY,2015,17547.92121,28033421.42
USA,2015,2289454.16,818224036.7
VCT,2015,1.723567254,957.0388673
VEN,2015,61435.84378,28231174.43
VIR,2015,0.292475154,136.2560975
VNM,2015,217883.2096,153316140.4
VUT,2015,3476.160228,1933009.911
XAD,2015,5.275077679,2063.894023
XKO,2015,470.7798667,249137.5308
XNC,2015,15.28249083,3907.089863
ZAF,2015,70156.99448,49151689.4
ZMB,2015,87590.81871,32181483.84
ZWE,2015,12261.73876,5088194.675
AGO,2016,229710.4874,81094919.26
AIA,2016,0,9.452844222
ALA,2016,672.6592338,199732.6934
ALB,2016,928.4496223,352010.6567
AND,2016,0.627510829,314.2011033
ARG,2016,230189.4211,63821001.51
ARM,2016,30.04757964,11468.28164
ATG,2016,14.42539974,4132.580011
AUS,2016,430902.9031,145995005.3
AUT,2016,17210.29319,9254634.381
AZE,2016,25.47520987,9911.024295
BDI,2016,1575.87445,688193.6117
BEL,2016,4512.342534,2489859.934
BEN,2016,2015.977818,953544.2314
BGD,2016,21196.22802,10929337.64
BGR,2016,7394.538858,3494817.521
BHS,2016,3136.084655,830345.595
BIH,2016,2307.979526,1295453.894
BLR,2016,90486.83569,33054270.51
BLZ,2016,20510.70581,10194904.72
BOL,2016,470600.8214,211694054
BRA,2016,5378844.035,3311957006
BRB,2016,14.31625899,4705.556054
BRN,2016,2572.584128,1620131.594
BTN,2016,1962.952323,1090110.61
BWA,2016,0.727647686,165.0954873
CAF,2016,51151.99412,28393342.21
CAN,2016,2084425.675,427726007.5
CHE,2016,1678.990099,911336.0144
CHL,2016,113904.3938,56450351.81
CHN,2016,718689.1052,324259631.9
CIV,2016,220972.5684,115071651.7
CMR,2016,116619.23,71608401.39
COD,2016,1381278.349,881464848.1
COG,2016,114303.4895,72787822.72
COL,2016,290956.3058,167165272.7
COM,2016,124.3647881,58539.65973
CRI,2016,13791.39424,7609803.019
CUB,2016,74052.69806,40138357.2
CUW,2016,2.40785431,1099.862333
CYM,2016,70.06050036,17597.73596
CYP,2016,568.9153941,102750.2065
CZE,2016,22808.49165,12074572.66
DEU,2016,26877.0592,14248740.1
DMA,2016,7.123976756,3779.233342
DNK,2016,4656.34052,1630129.879
DOM,2016,24907.40484,11652468.99
DZA,2016,8011.483779,2601713.357
ECU,2016,44042.95668,29853560.57
EGY,2016,36.72802966,7749.145029
ESP,2016,107562.3649,44333224.46
EST,2016,36334.86698,11417602.08
ETH,2016,19581.64311,8169356.281
FIN,2016,240428.3853,51902117
FJI,2016,8372.994077,5191433.57
FRA,2016,60768.46951,29962650.07
GAB,2016,32150.61792,20859761.63
GBR,2016,28808.24699,12837256.97
GEO,2016,523.4219911,215329.8062
GHA,2016,119244.5618,64441261.4
GIN,2016,216012.2655,92635550.42
GLP,2016,70.02423404,26823.45812
GMB,2016,5.170541242,1099.001165
GNB,2016,16120.14553,6593862.52
GNQ,2016,9544.934007,6285189.071
GRC,2016,6034.199903,1464886.205
GRD,2016,59.44976266,32754.69477
GTM,2016,178396.804,88490494.18
GUF,2016,6127.211342,4543919.526
GUY,2016,26512.13671,16505335.66
HKG,2016,43.04229534,17494.15803
HND,2016,188442.8673,88865288.96
HRV,2016,5372.963121,2548853.924
HTI,2016,17267.08006,8705558.463
HUN,2016,14020.675,5508071.902
IDN,2016,2422071.537,1510722481
IMN,2016,17.57841298,6737.57238
IND,2016,175362.3446,88056998.8
IRL,2016,9388.156921,4615485.652
IRN,2016,2.407965007,651.3458419
IRQ,2016,0.491736271,128.6645504
ISR,2016,64.87129809,18207.87484
ITA,2016,24721.59098,8394946.781
JAM,2016,1991.389667,1021005.808
JPN,2016,54993.73162,26732345.86
KAZ,2016,1288.550612,459345.7107
KEN,2016,19048.30696,10745015.72
KGZ,2016,11.52477709,4120.674391
KHM,2016,182417.9536,109981643.8
KNA,2016,8.388895962,4716.259719
KOR,2016,22537.65417,7975852.821
LAO,2016,388035.2544,202654356.8
LBN,2016,266.2743406,80437.01769
LBR,2016,168585.9701,92524802.45
LBY,2016,0.519489631,113.4326793
LCA,2016,107.1703849,60632.62363
LIE,2016,5.163633093,3233.916344
LKA,2016,17490.12522,6399260.117
LSO,2016,15.3432299,3548.954652
LTU,2016,25531.68712,9109719.972
LUX,2016,520.6800895,311094.5076
LVA,2016,44945.46223,15284072.24
MAR,2016,2041.202567,635110.8323
MDA,2016,833.480387,261849.7385
MDG,2016,383655.625,198226798.5
MEX,2016,274182.5821,122413659.3
MKD,2016,1496.476601,678169.0525
MLI,2016,204.828311,63152.15461
MMR,2016,362552.3886,198365000.3
MNE,2016,1119.526833,633926.7595
MNG,2016,4142.11333,854163.0008
MOZ,2016,250552.8122,94514945.04
MSR,2016,6.268593425,3262.326779
MTQ,2016,26.05926788,11951.6843
MWI,2016,13509.33156,5608646.91
MYS,2016,565249.1818,308003792.5
MYT,2016,83.46931421,37852.6202
NAM,2016,1.320688188,327.3930011
NCL,2016,1323.908593,567328.6001
NGA,2016,72189.38697,39230785.4
NIC,2016,142443.7488,79072559.81
NLD,2016,1406.638251,644419.5441
NOR,2016,60081.68603,15632083.2
NPL,2016,998.5134169,513668.6748
NZL,2016,80358.60654,53726979.36
PAN,2016,17316.70324,9815791.419
PER,2016,230961.6289,146945496.2
PHL,2016,129109.7071,74589648.29
PNG,2016,177925.927,117849568.9
POL,2016,86510.33713,35253293.73
PRI,2016,599.274683,292103.6223
PRK,2016,11509.25396,4056936.246
PRT,2016,94646.72429,31832466.61
PRY,2016,319823.3132,77856398.39
PSE,2016,0,68.05110615
REU,2016,7.404617179,3403.218806
ROU,2016,23045.15408,11941343.3
RUS,2016,5051685.723,928210852.2
RWA,2016,2777.671918,1962315.925
SDN,2016,26.67710691,7142.201383
SEN,2016,254.5573539,62295.03176
SGP,2016,154.359628,67750.41467
SLB,2016,17992.75599,14009533.33
SLE,2016,177686.7568,82981397.16
SLV,2016,5743.541114,2916722.779
SOM,2016,86.37904766,15818.0546
SRB,2016,4676.280416,2404102.878
SSD,2016,4067.781885,1694515.025
SUR,2016,16877.59638,12415324.21
SVK,2016,16942.84433,9066273.358
SVN,2016,5394.618919,3165857.753
SWE,2016,310348.3257,81121346.96
SWZ,2016,4801.902607,2358349.863
SXM,2016,0.29296523,104.2818061
SYR,2016,1812.673701,444881.7045
TCA,2016,18.88706691,5106.482525
TCD,2016,3165.963229,916196.0409
TGO,2016,3463.788823,1761769.695
THA,2016,171638.6155,98241621.98
TKM,2016,0.059443912,0
TLS,2016,1296.46727,611090.1102
TTO,2016,1351.196137,758830.7483
TUN,2016,1454.956106,478584.3832
TUR,2016,25633.04773,7400289.657
TWN,2016,3322.02311,1487467.083
TZA,2016,152854.2293,53986900.26
UGA,2016,67486.04452,30452493.11
UKR,2016,106760.5108,40690450.1
URY,2016,23688.34861,50404830.88
USA,2016,2263608.047,1015003700
VCT,2016,16.03810072,8940.743054
VEN,2016,207335.8249,108066825.6
VGB,2016,2.850242975,1369.71579
VIR,2016,8.64897168,3452.791768
VNM,2016,353446.0207,250380999.1
VUT,2016,1340.674312,734472.3385
XAD,2016,8.644499366,2228.247192
XKO,2016,912.2313166,505034.8393
XNC,2016,21.97465567,5803.461837
ZAF,2016,73546.06795,55172442.15
ZMB,2016,141637.1995,52069886.38
ZWE,2016,10955.48063,4460945.313
AGO,2017,280456.3211,96217359.3
AIA,2017,1.170810984,280.2151887
ALA,2017,735.1438004,224571.8444
ALB,2017,1689.025033,548492.5437
AND,2017,3.422160395,1932.340924
ARG,2017,233919.6778,67867434.32
ARM,2017,41.74731802,10273.59862
ATG,2017,71.8984098,20243.38683
AUS,2017,236876.4576,100841509.1
AUT,2017,18405.68973,9936635.426
AZE,2017,80.10105221,24527.75609
BDI,2017,1775.192777,734625.7148
BEL,2017,4137.322686,2278923.019
BEN,2017,2238.446401,977510.063
BGD,2017,28376.54723,15155615.49
BGR,2017,7687.856635,3379003.032
BHS,2017,3703.936227,1375416.675
BIH,2017,1339.314768,666069.2278
BLM,2017,0.073301768,26.61279871
BLR,2017,78767.08866,29875564.51
BLZ,2017,16366.2743,8005528.41
BOL,2017,463194.4714,215773926.6
BRA,2017,4519833.171,2718040667
BRB,2017,15.81409675,6107.122591
BRN,2017,944.7101789,663875.8412
BTN,2017,1972.244379,1063368.749
BWA,2017,1.157179653,257.0606079
CAF,2017,63910.17759,30710666.02
CAN,2017,2559736.04,525063636.8
CHE,2017,2542.414851,1400236.11
CHL,2017,214837.4809,86145880.67
CHN,2017,644239.3396,283891570
CIV,2017,356809.1428,190344786
CMR,2017,187281.052,110230470.3
COD,2017,1467956.658,928576979.3
COG,2017,63874.77359,39085731.41
COL,2017,424870.2839,243320784.8
COM,2017,307.943215,147074.4896
CRI,2017,22095.55522,12214170.19
CUB,2017,76813.80059,33690661.12
CUW,2017,0.827410256,248.2571309
CYM,2017,73.62158437,20108.06142
CYP,2017,437.2696528,75327.72028
CZE,2017,26511.92283,14386658.07
DEU,2017,33000.27868,17497418.73
DMA,2017,23291.20987,14172602.64
DNK,2017,4360.353966,1564245.916
DOM,2017,27062.92509,12832368.09
DZA,2017,45978.5551,15940984.45
ECU,2017,71107.7558,49676857.28
EGY,2017,58.43038359,12201.87895
ESP,2017,98458.97696,38675486.7
EST,2017,38856.65723,12417570.46
ETH,2017,35403.50583,16414140.2
FIN,2017,336198.6682,73665073.6
FJI,2017,3091.618999,1855897.806
FRA,2017,69249.04325,34631444.84
GAB,2017,38643.85552,24881452.34
GBR,2017,23041.72585,10559541.23
GEO,2017,207.8981654,85797.29473
GHA,2017,115285.965,64916282.04
GIN,2017,231588.0209,102927460.8
GLP,2017,60.45295036,26211.96021
GMB,2017,8.093337744,1821.275376
GNB,2017,16436.50458,6817375.57
GNQ,2017,11937.94593,8041212.353
GRC,2017,8906.940785,2010438.303
GRD,2017,28.15271755,13100.25281
GTM,2017,79731.60582,39530156.96
GUF,2017,4144.336965,3103865.311
GUY,2017,19433.66403,13107018.42
HKG,2017,91.72549676,36339.88784
HND,2017,113473.7329,55904683.84
HRV,2017,5846.534456,2702521.015
HTI,2017,5498.831192,2516611.011
HUN,2017,14108.81691,5628535.377
IDN,2017,1300719.376,803818493.9
IMN,2017,18.11718344,6907.983225
IND,2017,189420.9659,97287984.94
IRL,2017,6128.753456,3001021.042
IRN,2017,109.9140751,29731.08079
IRQ,2017,0.983445182,221.6864764
ISR,2017,99.54904099,27480.41781
ITA,2017,34095.34985,10914367.38
JAM,2017,2200.054601,1136853.838
JEY,2017,1.468310967,520.6104613
JOR,2017,0.980525455,232.2886659
JPN,2017,47612.4598,23481582.02
KAZ,2017,975.1769846,354177.5829
KEN,2017,22163.38815,12770490.55
KGZ,2017,55.75207341,21796.07669
KHM,2017,118333.2675,71386530.83
KNA,2017,3.678442645,1436.012174
KOR,2017,20758.71222,7498651.324
LAO,2017,349136.6257,179720598.1
LBN,2017,288.2091885,86830.90339
LBR,2017,203292.0351,113144252.7
LBY,2017,10.45294938,2501.526558
LCA,2017,83.5570397,44812.74176
LIE,2017,4.057775238,2517.544474
LKA,2017,13066.09839,5366199.536
LSO,2017,7.805554621,1761.09558
LTU,2017,25803.69264,9456163.83
LUX,2017,412.6665366,243562.1249
LVA,2017,47085.22204,16362478.21
MAC,2017,3.998465319,6.201753134
MAF,2017,4.174208933,1135.710093
MAR,2017,2366.567119,748270.8433
MDA,2017,1092.37954,346351.161
MDG,2017,510356.8561,256011853
MEX,2017,298787.5381,133668604.1
MKD,2017,1144.614197,514726.9102
MLI,2017,331.9850058,102259.7914
MLT,2017,0.125192663,31.53382077
MMR,2017,341844.6955,186780849.7
MNE,2017,1268.97162,394237.6173
MNG,2017,25238.39889,3878281.183
MOZ,2017,359011.1368,134173917.8
MSR,2017,0.147514837,105.5356985
MTQ,2017,115.6933339,54387.58959
MWI,2017,15307.69408,6115413.538
MYS,2017,483416.1086,255547522
MYT,2017,44.36385522,21366.35123
NAM,2017,1.833584392,445.2221652
NCL,2017,1159.780569,526057.6224
NGA,2017,171045.4466,96048939.87
NIC,2017,211681.2541,118358075.1
NLD,2017,1333.202916,619909.1009
NOR,2017,57916.60368,15323809.96
NPL,2017,2394.083932,1454786.633
NZL,2017,74883.5155,52393925.44
PAK,2017,190.2467412,61239.37778
PAN,2017,30878.79188,17314809.32
PER,2017,303280.5197,186216089.5
PHL,2017,114280.5978,67422642.26
PNG,2017,117509.2545,87634625.6
POL,2017,96251.7538,39830162.91
PRI,2017,56205.35066,33156831.86
PRK,2017,8522.738368,3092520.863
PRT,2017,173894.8079,42328752.6
PRY,2017,360058.4073,100889798
PSE,2017,1.702968781,377.5243024
ROU,2017,19187.03312,9919229.564
RUS,2017,5288940.641,1136180259
RWA,2017,2728.818306,1882525.693
SDN,2017,74.64733217,19935.79841
SEN,2017,391.7954827,97351.10554
SGP,2017,262.6503472,118621.6841
SLB,2017,19761.3858,15786757.05
SLE,2017,232752.748,113259311.7
SLV,2017,4745.634265,2268315.395
SMR,2017,0.055721525,10.47374975
SOM,2017,304.8967333,57665.58198
SRB,2017,3570.642009,1745090.123
SSD,2017,6856.227015,2929440.743
SUR,2017,18018.47528,14174107.29
SVK,2017,14213.00815,7673049.853
SVN,2017,4891.962533,2891053.411
SWE,2017,331217.2251,88445817.11
SWZ,2017,6376.503672,2931125.573
SXM,2017,4.540947524,1308.990516
SYR,2017,2146.569604,568946.0284
TCA,2017,32.83492385,8864.00062
TCD,2017,6765.138654,1974258.35
TGO,2017,7186.209751,3921631.186
THA,2017,196456.5063,116249701.8
TJK,2017,0.121153872,42.5976916
TKM,2017,0.061047255,26.96229856
TLS,2017,1713.243284,845608.9141
TTO,2017,739.1110298,430484.4615
TUN,2017,8525.836503,2155125.665
TUR,2017,33901.12336,9576134.937
TWN,2017,2584.120536,1167108.032
TZA,2017,194875.8611,69082946.36
UGA,2017,116902.4545,52269245.95
UKR,2017,85860.91492,35167735.67
URY,2017,21859.3474,54759621.53
USA,2017,2311015.709,1082360918
UZB,2017,1.694133047,504.4929827
VCT,2017,30.79835,18211.54417
VEN,2017,166982.302,80339326.43
VGB,2017,229.3625617,100206.6517
VIR,2017,1126.425149,564513.8022
VNM,2017,286940.2922,208254809
VUT,2017,436.0919411,255521.9672
XAD,2017,1.334820453,320.8129571
XCA,2017,6.909046848,20.59187672
XKO,2017,626.36211,344843.506
XNC,2017,27.65782827,7128.121728
ZAF,2017,94055.92503,63502974.55
ZMB,2017,162681.4736,58512881.12
ZWE,2017,25978.30455,11743031.87
ABW,2018,0.300630886,58.20997734
AFG,2018,25.70584525,7556.388942
AGO,2018,242552.4974,88903154.13
AIA,2018,0.219474815,84.7813811
ALA,2018,619.7066888,197590.7501
ALB,2018,2048.769228,784948.2771
AND,2018,14.88821363,8662.622387
ARG,2018,172958.0946,49218100.48
ARM,2018,5.902521853,2004.928346
ATG,2018,162.814606,49740.67202
AUS,2018,250750.6987,92339616.98
AUT,2018,26310.09294,14845599.63
AZE,2018,75.32863976,22617.45256
BDI,2018,2874.575195,1326561.226
BEL,2018,4630.608123,2604456.997
BEN,2018,1825.970808,819392.508
BES,2018,0.440779272,159.4223103
BGD,2018,19342.87285,10073557.87
BGR,2018,9753.980071,4577818.31
BHS,2018,913.7490764,322647.774
BIH,2018,2673.670805,1456694.386
BLR,2018,87446.57021,33736338.23
BLZ,2018,11163.66632,5287089.99
BOL,2018,301855.8181,137705195.7
BRA,2018,2948462.08,1874772450
BRB,2018,22.63424415,8737.778338
BRN,2018,806.6344308,549957.9489
BTN,2018,1240.06449,704212.3736
BWA,2018,2.624943873,782.9087006
CAF,2018,40912.99304,18806463.04
CAN,2018,2142937.381,474508702.9
CHE,2018,3134.386775,1789516.132
CHL,2018,76897.64,43425764.77
CHN,2018,569452.9736,253061928.9
CIV,2018,323959.0198,177066315
CMR,2018,120813.9643,75001574.73
COD,2018,1373807.412,878443999.6
COG,2018,62697.90587,39169480.97
COL,2018,352434.0103,210910348.5
COM,2018,218.1590353,109874.161
CPV,2018,10.8567903,0
CRI,2018,12337.85887,7005189.388
CUB,2018,14955.10307,6678289.242
CUW,2018,0.752223887,232.4301016
CYM,2018,42.38853785,11774.4558
CYP,2018,32.45037143,9756.216966
CZE,2018,39206.38918,21604457.98
DEU,2018,52237.22546,29805787.51
DMA,2018,778.5652048,471027.6581
DNK,2018,3161.625253,1155604.857
DOM,2018,13970.42863,6459648.368
DZA,2018,5763.909736,1886364.417
ECU,2018,38709.38273,27224914.08
EGY,2018,62.7381515,12947.20572
ESP,2018,119649.0023,52932732.31
EST,2018,40038.15893,12973165.09
ETH,2018,18894.24322,8832071.344
FIN,2018,269954.7992,60755217.93
FJI,2018,1366.935363,835785.489
FRA,2018,69201.43579,36120923.73
GAB,2018,26788.05632,17362623.79
GBR,2018,26251.4669,12077017.01
GEO,2018,300.04916,127801.9827
GGY,2018,0.100725244,36.54724234
GHA,2018,151445.5949,86865442.24
GIN,2018,182895.3566,80027442.39
GLP,2018,100.8985828,47522.14202
GMB,2018,6.145941941,1350.470617
GNB,2018,14394.17076,6122088.984
GNQ,2018,7823.437087,5177676.868
GRC,2018,7122.192618,1830274.241
GRD,2018,109.8081576,62629.36116
GTM,2018,71160.90214,35953555.01
GUF,2018,3738.711204,2869069.962
GUY,2018,11760.82238,7731361.455
HKG,2018,156.1794881,66256.5031
HND,2018,76254.10504,39179730.44
HRV,2018,8285.340238,4244473.72
HTI,2018,4131.551805,1924169.311
HUN,2018,13798.78104,5615629.556
IDN,2018,1218732.516,743675453.7
IMN,2018,11.83651862,4483.061115
IND,2018,132232.993,65495647.66
IRL,2018,8380.343071,4229651.33
IRN,2018,67.98958789,17834.10964
ISR,2018,39.65515358,11287.78423
ITA,2018,38843.51052,13819897.69
JAM,2018,2232.636115,1197245.729
JEY,2018,0.050615393,17.48608614
JPN,2018,50506.94951,25211755.07
KAZ,2018,1138.887815,431732.2387
KEN,2018,15908.41524,8419901.918
KGZ,2018,17.37103547,2679.610251
KHM,2018,113205.2283,67261763.96
KNA,2018,4.854615695,2389.70911
KOR,2018,21850.01308,8019498.782
LAO,2018,294666.2512,151273746.3
LBN,2018,255.7411684,81189.42681
LBR,2018,204932.5448,115170542.2
LBY,2018,2.922318866,690.1172062
LCA,2018,33.7801534,19506.43029
LIE,2018,6.535024898,3675.560301
LKA,2018,13160.93808,5123529.76
LSO,2018,7.72213771,1571.433951
LTU,2018,19749.62219,7462790.813
LUX,2018,457.7822997,276264.0025
LVA,2018,46923.47807,16654774.82
MAC,2018,0.856829927,6.588894172
MAR,2018,2078.081118,677210.8083
MDA,2018,861.5862956,288819.4081
MDG,2018,366619.9362,186220234
MEX,2018,267150.7211,120183370
MKD,2018,1542.931313,697311.6404
MLI,2018,298.7991858,90530.77224
MMR,2018,278708.797,151164905.1
MNE,2018,1652.242791,667429.2643
MNG,2018,9224.6366,1897085.336
MOZ,2018,172397.9818,64583070.44
MSR,2018,9.44280537,4645.200041
MTQ,2018,51.24024817,24111.02846
MWI,2018,15487.12801,6190569.225
MYS,2018,437984.518,226487590.4
MYT,2018,72.5835049,37388.21361
NAM,2018,7.933151081,2047.641423
NCL,2018,3069.441072,1369736.745
NGA,2018,119822.4568,68542470.56
NIC,2018,71374.94319,40993066.12
NLD,2018,1271.228541,594833.033
NOR,2018,59219.62514,16060760.13
NPL,2018,1672.116611,928380.2451
NZL,2018,79228.40057,57666135.42
PAK,2018,75.56168923,27411.0681
PAN,2018,27960.87249,15918348.84
PER,2018,211726.0289,137110662
PHL,2018,70533.57132,41811666.51
PLW,2018,3.891266192,2867.374832
PNG,2018,117935.0274,91934550.48
POL,2018,96845.84624,40550443.87
PRI,2018,1227.879928,647542.3535
PRK,2018,7691.718378,2833606.972
PRT,2018,97436.8978,29452670.09
PRY,2018,258779.6618,62193801.75
PSE,2018,2.027687645,589.8079784
ROU,2018,18974.17755,10322230.78
RUS,2018,5560430.925,1158208927
RWA,2018,4290.998467,3164868.699
SDN,2018,16.11576282,4261.961665
SEN,2018,300.9440968,77417.49932
SGP,2018,289.0268305,131891.7052
SLB,2018,17825.00856,14508122.24
SLE,2018,188217.4391,93910543.68
SLV,2018,2703.646446,1318657.573
SMR,2018,0.223145016,53.80705756
SOM,2018,43.96594224,8495.297143
SPM,2018,0.212278504,0
SRB,2018,3966.438141,2076169.793
SSD,2018,2640.938053,1118513.659
SUR,2018,19000.90115,15361828.41
SVK,2018,17698.55092,9982359.198
SVN,2018,8236.427725,4899586.947
SWE,2018,290151.4135,78521678.9
SWZ,2018,1919.918787,1138331.31
SYR,2018,903.4288939,252738.5121
TCA,2018,36.12955169,9665.317889
TCD,2018,6931.783337,2028591.85
TGO,2018,6783.649723,3680488.443
THA,2018,133532.581,79329877.56
TJK,2018,0.180054465,67.16869081
TLS,2018,1243.598911,620344.0526
TTO,2018,947.239562,544686.9532
TUN,2018,902.6703476,291007.8833
TUR,2018,35668.33084,10642692.57
TWN,2018,1901.450375,856062.2254
TZA,2018,171708.2164,60152760.29
UGA,2018,86229.84192,39347176.84
UKR,2018,74423.4317,31695176.65
URY,2018,19527.97031,51458639.73
USA,2018,2092115.608,1005285313
UZB,2018,0.466104254,169.5327448
VCT,2018,17.01207724,11369.51396
VEN,2018,112107.3177,54805951.78
VGB,2018,6.212367641,2631.835718
VIR,2018,45.3920002,18445.1629
VNM,2018,225154.8913,174400284.8
VUT,2018,1031.350335,738642.2917
XAD,2018,0.826368698,284.802548
XCA,2018,0.436154591,0
XKO,2018,593.8940512,342768.91
XNC,2018,17.554006,5116.717118
ZAF,2018,63666.7538,47868598.11
ZMB,2018,143944.2281,52338224.19
ZWE,2018,6557.176513,2927806.418
AFG,2019,17.11506676,5446.424578
AGO,2019,175098.3702,63059667.82
ALA,2019,2361.289576,779108.7065
ALB,2019,1074.144611,450957.7193
AND,2019,8.039982793,4016.86331
ARG,2019,145444.2708,46065337.27
ARM,2019,0.706427594,251.0596413
ATG,2019,23.41031011,6660.58407
AUS,2019,1661547.603,423067733.8
AUT,2019,33642.4308,18510282.23
AZE,2019,11.94976343,4283.938517
BDI,2019,2386.329928,1106644.026
BEL,2019,5577.118213,3131185.118
BEN,2019,774.9856745,357535.7012
BES,2019,1.542565227,555.241556
BGD,2019,22078.75979,11624645.6
BGR,2019,4125.248048,1968069.202
BHS,2019,1557.773563,477437.918
BIH,2019,1232.210397,716232.2105
BLR,2019,75048.52508,29471339.27
BLZ,2019,18372.6361,8798646.211
BOL,2019,852089.8685,351235286.1
BRA,2019,2696748.799,1748322931
BRB,2019,53.66338849,23259.71215
BRN,2019,1168.534273,738305.1918
BTN,2019,819.5852354,445637.2506
BWA,2019,0.072190667,16.04371048
CAF,2019,49026.38682,23823665.58
CAN,2019,2175715.827,467172140.2
CHE,2019,3518.709266,1952491.555
CHL,2019,78735.4683,46045687.73
CHN,2019,496972.4354,221084969.5
CIV,2019,241629.1532,135311796.3
CMR,2019,121800.9687,74124756.64
COD,2019,1220177.453,805020118.4
COG,2019,73758.07856,45998326.89
COL,2019,268409.8814,157967739.9
COM,2019,280.497285,147053.5358
CPV,2019,0.074335383,0
CRI,2019,11485.67713,6591840.751
CUB,2019,7463.608391,3441892.327
CUW,2019,2.181803208,637.7908809
CYM,2019,10.7603673,4545.112989
CYP,2019,43.45628982,13158.57784
CZE,2019,73295.19926,40102121.95
DEU,2019,108232.5108,62042219.31
DMA,2019,58.70914487,35493.95278
DNK,2019,9180.333627,3396697.71
DOM,2019,14930.83819,7036747.925
DZA,2019,6291.288202,2003199.578
ECU,2019,35645.82687,25542289.43
EGY,2019,20.90405681,4557.801647
ESP,2019,71021.86483,33466116
EST,2019,45916.92433,15139374.7
ETH,2019,25582.39839,12790501.26
FIN,2019,289910.399,65238748.11
FJI,2019,1455.840479,920438.9214
FRA,2019,81304.16864,44147083.03
GAB,2019,28561.01882,18733078.35
GBR,2019,28376.64374,13299844.6
GEO,2019,166.186344,90608.40292
GGY,2019,0.150410563,49.88294954
GHA,2019,88256.57866,52211334.86
GIN,2019,193690.009,86511612.35
GLP,2019,70.26019323,30361.91958
GMB,2019,20.08557126,4496.381192
GNB,2019,15622.80369,6863395.049
GNQ,2019,9526.171885,6487090.915
GRC,2019,7604.301812,2053240.951
GRD,2019,21.06297714,10842.44676
GTM,2019,90198.05534,46416394.1
GUF,2019,3297.925826,2571930.328
GUY,2019,22324.42422,14210017.44
HKG,2019,24.57831574,7119.941667
HND,2019,81416.2314,41557050.87
HRV,2019,5977.626809,3102326.703
HTI,2019,4395.440811,1973052.636
HUN,2019,14397.95479,5944093.19
IDN,2019,1176884.144,724420011.4
IMN,2019,19.70500851,8144.974854
IND,2019,121154.4372,62436617.25
IRL,2019,10370.41353,5173423.224
IRN,2019,144.056465,38537.15677
IRQ,2019,0.062097214,19.06607707
ISR,2019,54.3579229,15310.85854
ITA,2019,59704.92033,24926770.81
JAM,2019,2292.155806,1217715.169
JOR,2019,0.587364468,119.6045688
JPN,2019,51380.58321,26222774.03
KAZ,2019,1281.725584,515567.0895
KEN,2019,15950.24492,7372368.04
KGZ,2019,15.72676643,6622.053484
KHM,2019,143306.852,83906353.99
KNA,2019,8.903363912,4401.685355
KOR,2019,20731.59932,7796414.941
LAO,2019,364709.5483,188011763.2
LBN,2019,389.8077873,121615.6127
LBR,2019,171765.1598,99864449.11
LBY,2019,2.144342642,494.1795483
LCA,2019,21.89532865,12279.88459
LIE,2019,11.54441022,7389.216566
LKA,2019,10306.91388,4148629.47
LSO,2019,10.20990834,2506.48535
